sector,labor_input_EH_initial,labor_input_EH_final,labor_input_GTAP,total_output_GTAP,final_demand_GTAP,labor_frac_value_added,value_added_EH_initial,value_added_EH_final,total_output_EH_initial,total_output_EH_final
mvh,0.2711923887856219,0.2711923887856219,0.30101,32.4416999999997,26.1009699999997,86.71130527224909,23.515446011500522,23.515446011500522,22.658567812137726,22.64509311568476
otn,0.30487935360596635,0.30487935360596635,0.52639,22.30334999999975,10.880379999999754,20.669807557133975,6.301797567178725,6.301797567178725,4.025401358814008,4.03849320382758
ele,0.1525564173717463,0.1525564173717463,0.16932999999999998,32.57724999999974,25.525229999999734,150.7425146164279,22.996737975490344,22.996737975490344,22.13410051321122,22.131591174232035
ome,1.4052524511885371,1.4052524511885371,1.5597599999999998,95.21567000000184,62.499320000001845,40.06983125609187,56.30822859133416,56.30822859133416,51.66692178898868,51.649438037225735
omf,31.319932490921545,31.319932490921545,34.76356,199.2767200000027,103.42334000000274,2.975050311303064,93.1783749071071,93.1783749071071,83.37559628893143,83.36776401346808
TnD,3.6890321967886264,3.6890321967886264,17.10329,86.59537999999961,0.0,0.0,3.6890321967886264,3.6890321967886264,-4.762362369305358,-4.850198561977018
Nucl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GasB,0.6448654557497863,0.6448654557497863,2.98976,122.0018700000019,0.0,0.0,0.6448654557497863,0.6448654557497863,-11.261958250790414,-11.385707490437905
Wind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HydB,0.9833305237877299,0.9833305237877299,4.55897,122.6974899999997,0.0,0.0,0.9833305237877299,0.9833305237877299,-10.991404281220607,-11.115859036236722
OilB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OthB,0.2755069115709345,0.2755069115709345,1.27732,20.12254999999982,0.0,0.0,0.2755069115709345,0.2755069115709345,-1.6884783308700464,-1.7088906218309514
GasP,0.26090891907483255,0.26090891907483255,1.2096399999999998,40.03783000000056,0.0,0.0,0.26090891907483255,0.26090891907483255,-3.646725932808041,-3.687338581962319
HydP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OilP,0.11240971881306817,0.11240971881306817,0.5211600000000001,20.43330999999981,0.0,0.0,0.11240971881306817,0.11240971881306817,-1.881928670650837,-1.9026561935779827
SolP,0.0036516550378103536,0.0036516550378103536,0.01693,0.4683500000000002,0.0,0.0,0.0036516550378103536,0.0036516550378103536,-0.04211442854539749,-0.042590133592259646
gdt,2.0215631310559234,2.0215631310559234,9.37248,91.88365999999976,-48.29495000000023,-5.152846418450637,-10.416804339533371,-10.416804339533371,-22.860369242109304,-22.892651880586964
wtr,7.400019618993597,7.400019618993597,34.308370000000004,177.5778500000021,108.71968000000213,3.168896686143997,23.449897648029374,23.449897648029374,11.296274741406876,11.087444895629382
cns,364.2302005841997,364.2302005841997,453.03742,2374.984399999978,2325.264319999978,5.132609840485093,1869.4515117203223,1869.4515117203223,1843.995953304189,1843.971987720363
trd,776.2253959041362,823.6978715875816,932.65049,3961.170209999977,1179.6417799999774,1.2648272773651548,981.791054123118,1041.8355362915938,488.0561888966505,525.6717552495804
otp,488.2297101062612,488.2297101062612,842.95389,3270.426779999985,1709.6019699999852,2.028108524417611,990.1828369404475,990.1828369404475,877.6804292858965,865.1750275521279
wtp,24.9141147890936,24.9141147890936,43.01551,199.6113800000018,72.24151000000178,1.6794293500182094,41.84149560652652,41.84149560652652,45.303809719293604,44.57082858773213
atp,56.950645438576565,56.950645438576565,98.32824,485.6084500000025,159.36733000000254,1.620768662187003,92.30382141816808,92.30382141816808,65.68713391206816,63.54502243954423
cmn,27.729895365840186,27.729895365840186,77.71343999999999,753.0850599999928,342.4580199999928,4.40667688883664,122.1966890385062,122.1966890385062,65.51728237317351,64.70714779380329
ofi,120.83963766832561,120.83963766832561,449.32744,701.6895200000022,425.9918000000023,0.9480654019260482,114.56387965461914,114.56387965461914,65.97733146415737,65.06812588216407
isr,68.77938601855591,68.77938601855591,255.74775,427.3179800000024,0.0,0.0,68.77938601855591,68.77938601855591,57.982792815142815,57.871619625698486
obs,432.6878493037599,432.6878493037599,362.45835999999997,1121.238469999993,89.0100399999933,0.24557314666433216,106.25651667694669,106.25651667694669,15.075753049143287,14.408080737491659
ros,214.64403357375585,214.64403357375585,119.78374,132.86586,48.447279999999964,0.4044562308707339,86.81411679813256,86.81411679813256,86.77097389057221,86.77030043190447
osg,780.1481441422919,769.6443295302289,2993.91871,5588.507489999979,5160.452739999979,1.7236449081812175,1344.698376277888,1326.593529705326,1246.091988786407,1227.729137416441
dwe,60.16508732953313,60.16508732953313,74.83464000000001,869.7743300000004,869.7699300000004,11.622557815471556,699.272205960394,699.272205960394,699.2711092663684,699.27109564444
